timestamps,TP9,AF7,AF8,TP10,Right AUX
1587072128.964,-51.270,121.094,-101.562,-107.910,0.000
1587072128.968,-21.973,191.406,-101.562,-54.688,0.000
1587072128.972,-45.410,386.719,-104.492,3.906,0.000
1587072128.976,-67.383,267.578,-89.355,-13.184,0.000
1587072128.980,-44.922,-144.531,-79.102,-73.730,0.000
1587072128.984,-5.859,-486.328,-84.473,-27.344,0.000
1587072128.987,-4.883,56.152,-84.473,23.438,0.000
1587072128.991,-67.383,73.730,-107.910,-31.738,0.000
1587072128.995,-60.547,-311.523,-104.980,-62.988,0.000
1587072128.999,-8.789,12.207,-82.031,-35.156,0.000
1587072129.003,-25.879,507.324,-89.355,-8.789,0.000
1587072129.007,-88.867,253.418,-102.051,-36.621,0.000
1587072129.011,-122.559,-197.266,-93.262,-100.098,0.000
1587072129.015,-75.684,104.980,-80.566,-103.027,0.000
1587072129.019,-41.992,661.621,-93.750,-45.898,0.000
1587072129.023,-76.660,582.520,-113.770,-29.785,0.000
1587072129.027,-89.844,-280.273,-119.629,-70.312,0.000
1587072129.030,-64.453,-386.719,-83.496,-103.516,0.000
1587072129.034,-47.363,492.676,-71.777,-72.754,0.000
